* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.2 dBFS, measurement signal peak level -43.5 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:47:12 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7740 ms (-951 mm, -(3 ft 1.46 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.4 ppm
* Measurement: MID (1.9) LW+ TW (1.8k) LR
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
5970.852051 86.850 -129.0415
6014.119141 86.832 -86.4438
6057.699707 86.814 -43.5522
6101.596191 86.795 -0.3701
6145.811035 86.775 43.1006
6190.346191 86.751 86.8574
6235.204102 86.722 130.9185
6280.386719 86.684 175.2896
6325.896973 86.636 -140.0156
6371.736816 86.578 -94.9722
6417.909180 86.508 -49.5591
6464.416016 86.428 -3.7510
6511.259766 86.337 42.4736
6558.442871 86.239 89.1406
6605.968262 86.134 136.2720
6653.837891 86.027 -176.1138
6702.054199 85.922 -127.9976
6750.620117 85.822 -79.3667
6799.538086 85.734 -30.2134
6848.810547 85.664 19.4512
6898.439941 85.616 69.6079
6948.428711 85.597 120.2236
6998.779785 85.609 171.2534
7049.495605 85.655 -137.3560
7100.579102 85.733 -85.6646
7152.032715 85.841 -33.7261
7203.859375 85.973 18.4111
7256.061523 86.124 70.7144
7308.642090 86.286 123.1660
7361.603516 86.451 175.7573
7414.948730 86.613 -131.4893
7468.680664 86.765 -78.5635
7522.801758 86.901 -25.4492
